result_id,project_idx,feature_code,feature_name,title,summary,full_content,key_points,vector_similarity,chunks_from_announcement,chunks_from_attachments,referenced_attachments,extracted_at
11,1,related_systems,관련제도,사업추진체계 및 전략,정보통신 진흥 및 융합 활성화 등에 관한 특별법 제32조에 따라 AI반도체 산업 성장 지원대책과 K-클라우드 추진방안 등 다양한 정책이 연계되어 있다.,"ㅇ 사업추진체계 및 전략 ㅇ 추진주체 간 역할분담 : 과기정통부(중앙행정기관) - 정보통신기획평가원(전문기관) - 수행기관 수행주체 역할 세부내용 ㅇ 차년도 분야별 투자계획 수립 과학기술정보통신부 ㅇ R&D 정책 및 사업계획 수립 / 환류 ㅇ 신규과제 공고 및 지원대상과제 확정 사업수행주체 ㅇ 신규과제 기획 및 차년도 사업기획 환류 등 ㅇ 신규·종료 과제 평가 정보통신기획평가원 ㅇ 협약체결 및 중간점검 등 과제 수행관리 ㅇ 성과조사분석 및 사후관리 등 ㅇ 연구과제 수행 및 성과창출 수행기관 ㅇ 연구개발 성과물 활용(기술이전, 사업화 등) 추진전략 ㅇ 국산 AI반도체 기반 컴퓨팅 인프라 핵심기술을 개발하는 브릿지 사업으로, 대규모 클라우드 시스템 수준 후속 예타사업과 유기적 연계 (1단계) 본 사업(‘24~’27)* (2단계) K-클라우드 기술개발(예타)** 세계 최고 수준 클라우드 풀스택 핵심기술 데이터센터 인프라 성능개선에 시급한 확보를 위해 데이터센터 HW·SW, 핵심기술 개발을 선도적 추진 클라우드 핵심기술 개발 * AI반도체 기반 데이터센터 고도화 선도기술개발(’24∼’27) : 국비 375억원 ** AI반도체를 활용한 K-클라우드 기술개발(‘25~’30) : 총 4,030.9억원(예타통과, `24.6) R&D 전주기 사업관리 계획 ㅇ 정보통신기획평가원(전문기관) 주관 하에 R&D사업 기획 및 선정, 평가, 사업관리, 사업추진전략 성과 모니터링, 성과활용･확산 체계를 통해 전주기 사업 운영체계를 구축",정보통신 진흥 및 융합 활성화 특별법 제32조에 따른 지원|AI반도체 산업 성장 지원대책 및 K-클라우드 추진방안 연계,0.7374567342386396,7,0,,2025-11-13T15:11:04.832447
12,1,project_objective,사업목적,사업목적,국산 AI반도체 기반 클라우드 서비스 경쟁력 개선을 위한 데이터 처리 가속 및 메모리 중심 인터페이스 개발을 통해 데이터센터 성능 고도화 핵심기술 개발.,"국산 AI반도체 기반 클라우드 서비스 경쟁력 개선을 위한 데이터 처리 가속 및 메모리 중심 인터페이스, 최적의 클라우드 서비스 워크로드 분석이 가능한 시뮬레이터 개발을 통해 국산 AI반도체 기반 데이터센터 성능 고도화 핵심기술개발.",국산 AI반도체 기반 클라우드 서비스 경쟁력 개선|데이터 처리 가속 및 메모리 중심 인터페이스 개발,0.5921557347753985,7,0,,2025-11-13T15:11:09.582471
13,1,self_burden_ratio,자부담비율,사업개요,"자부담 비율은 대기업 50%, 중견기업 30%, 중소기업 25% 이상 매칭으로 설정되어 있습니다.","사업규모 3개 과제 지원대상 중소기업, 연구소 100%(대기업 50%, 중견기업 30%, 중소기업 25% 이상 매칭) 사업시행주체 과학기술정보통신부(정보통신기획평가원)",대기업 자부담 비율: 50%|중견기업 자부담 비율: 30%|중소기업 자부담 비율: 25% 이상,0.6759863860014266,7,0,,2025-11-13T15:11:19.222184
14,1,budget_usage,사업비사용,사업개요,"총사업비 375억원(국고기준)으로, 대기업 50%, 중견기업 30%, 중소기업 25% 이상 매칭 지원 조건이 포함됨.","사업기간 `24년~`27년 총사업비 375억원(국고기준) 사업규모 3개 과제 지원대상 중소기업, 연구소 100%(대기업 50%, 중견기업 30%, 중소기업 25% 이상 매칭) 사업시행주체 과학기술정보통신부(정보통신기획평가원)","총사업비 375억원|대기업 50%, 중견기업 30%, 중소기업 25% 이상 매칭 지원",0.587441510387616,7,0,,2025-11-13T15:11:25.017393
15,1,rd_objective,연구개발목표,단계별 성과목표,"본 사업은 K-클라우드 기술 개발 브릿지 사업으로, 국산 AI반도체 기반 데이터센터 성능 고도화를 위한 HW 핵심기술 확보를 목표로 한다.","본 사업은 K-클라우드 기술 개발 브릿지 사업으로 국내 AI반도체 기반 국산 AI반도체 기반 데이터센터 성능 고도화를 위한 HW 핵심기술(①~③) 확보를 목표로 한다. ①데이터 처리 가속 하드웨어 기술개발, ②클라우드 워크로드 분석 시뮬레이션 기술개발, ③차세대 저지연 고대역폭 메모리 중심 인터커넥트 기술개발.",국산 AI반도체 기반 데이터센터 성능 고도화|HW 핵심기술 확보,0.5079786625307727,7,0,,2025-11-13T15:11:29.870824
16,1,rd_content,연구개발내용,AI반도체 기반 데이터센터 고도화 선도기술개발,"차세대 AI반도체를 위한 DPU 중심의 데이터센터 아키텍처 개발, AI 서비스와 반도체 동작 특성을 고려한 DPU 최적 구조 및 고속 인터페이스 지원 HW 개발, CXL 메모리 시스템 및 NDP 아키텍처 개발.","차세대 AI반도체를 위한 DPU 중심의 데이터센터 아키텍처 개발 - AI컴퓨팅 시장을 선점하기 위한 NPU, PIM을 포함하고 있는 AI 특화 DPU 기술개발 - AI 서비스와 반도체 동작 특성을 고려한 DPU 최적 구조를 개발하고 고속 인터페이스를 지원하는 HW 개발 - 이기종 NPU/PIM을 지원할 수 있는 DPU 시스템 SW 및 관련 라이브러리 개발 - 대규모 데이터 처리를 위한 확장 가능한 CXL 메모리 시스템 및 NDP 아키텍처 개발 - CXL 3.1 프로토콜이 요구하는 FlexBus 물리 인터페이스 셋 개발 및 관련 SW 개발 - 클라우드 서비스의 컴퓨팅 워크로드를 분석해 최적의 하드웨어 요구사항 도출 및 성능, 상태 모니터링이 가능한 시뮬레이터 및 시뮬레이션 기반 최적화 기술 개발.",DPU 중심의 데이터센터 아키텍처 개발|AI 서비스와 반도체 동작 특성을 고려한 DPU 최적 구조 개발,0.5135198484384562,7,0,,2025-11-13T15:11:37.294884
17,1,utilization_plan,활용방안,성과 관리·활용 계획서 및 효과성 분석 보고서 제출 계획,"AI반도체 기반 데이터센터 성능 고도화를 위한 연구개발 성과를 활용하여, 사업 종료 후 효과성 분석을 통해 지속적인 개선과 활용 방안을 모색할 계획입니다.",사업 종료 연도 성과 관리·활용 계획서 제출 연도 효과성 분석 보고서 제출 연도 2027년 2028년 2032년,성과 관리·활용 계획서 제출|효과성 분석 보고서 제출,0.568569989951994,7,0,,2025-11-13T15:11:42.504066
18,1,project_management,사업관리,사업추진체계 및 전략,"R&D사업 기획 및 선정, 평가, 사업관리, 성과 모니터링 체계를 통해 전주기 사업 운영체계를 구축하는 내용.","ㅇ 추진주체 간 역할분담 : 과기정통부(중앙행정기관) - 정보통신기획평가원(전문기관) - 수행기관 수행주체 역할 세부내용 ㅇ 차년도 분야별 투자계획 수립 과학기술정보통신부 ㅇ R&D 정책 및 사업계획 수립 / 환류 ㅇ 신규과제 공고 및 지원대상과제 확정 사업수행주체 ㅇ 신규과제 기획 및 차년도 사업기획 환류 등 ㅇ 신규·종료 과제 평가 정보통신기획평가원 ㅇ 협약체결 및 중간점검 등 과제 수행관리 ㅇ 성과조사분석 및 사후관리 등 ㅇ 연구과제 수행 및 성과창출 수행기관 ㅇ 연구개발 성과물 활용(기술이전, 사업화 등) 추진전략 ㅇ 국산 AI반도체 기반 컴퓨팅 인프라 핵심기술을 개발하는 브릿지 사업으로, 대규모 클라우드 시스템 수준 후속 예타사업과 유기적 연계 (1단계) 본 사업(‘24~’27)* (2단계) K-클라우드 기술개발(예타)** 세계 최고 수준 클라우드 풀스택 핵심기술 데이터센터 인프라 성능개선에 시급한 확보를 위해 데이터센터 HW·SW, 핵심기술 개발을 선도적 추진 클라우드 핵심기술 개발 * AI반도체 기반 데이터센터 고도화 선도기술개발(’24∼’27) : 국비 375억원 ** AI반도체를 활용한 K-클라우드 기술개발(‘25~’30) : 총 4,030.9억원(예타통과, `24.6) R&D 전주기 사업관리 계획 ㅇ 정보통신기획평가원(전문기관) 주관 하에 R&D사업 기획 및 선정, 평가, 사업관리, 사업추진전략 성과 모니터링, 성과활용･확산 체계를 통해 전주기 사업 운영체계를 구축.","R&D사업 기획 및 선정, 평가, 사업관리|성과 모니터링 체계 구축",0.626405546577951,7,0,,2025-11-13T15:12:02.877943
19,1,interim_evaluation,중간평가,사업평가 계획(중간평가 자체평가 실시연도 기재),"2024년도부터 2026년도까지의 성과를 평가하며, 2027년 4차년도에 중간평가를 실시하여 목표 달성 여부를 판단할 계획입니다.",평가대상 기간/ 평가연도 평가대상 성과목표 평가 시기 설정 사유 해당 단계 ㅇ 데이터 중심 컴퓨팅 패러다임 선도를 위한 과학적 ㅇ 단계가 없는 사업으로 사업기간이 짧고 2024년도 ~ 2026년도 성과 확보 대부분의 연구개발 결과가 마지막 년도에 2027년 (총 3년)/1단계 ㅇ 국산 AI반도체 기반 데이터 완료되기에 사업 종료에 앞서 목표 달성 센터 성능 고도화를 위한 여부를 판단할 수 있는 4차년도에 평가 추진 HW 핵심기술 확보,2024-2026년 성과 평가|2027년 4차년도에 중간평가 실시,0.5127794273399937,7,0,,2025-11-13T15:12:09.429262
20,1,final_evaluation,최종평가,성과목표 및 지표 총괄표,"최종 목표는 데이터 중심 컴퓨팅 패러다임을 선도하는 AI반도체 기반 클라우드 데이터센터 경쟁력 혁신으로, HW 핵심기술 확보가 포함된다.",구 분 내용 전략목표 데이터 중심 컴퓨팅 패러다임을 선도하는 AI반도체 기반 클라우드 데이터센터 경쟁력 혁신 (최종) 국산 AI반도체 기반 데이터센터 성능 고도화를 위한 HW 핵심기술 확보 성과목표 1단계(24년도~27년도) 성과지표 단계별 성과목표 가중치 지표 지표명 구분 단계별 논문 mrnIF 질 데이터 중심 컴퓨팅 패러다임 선도를 위한 성과목표 0.4 과학적 성과 확보 및 지표 특허(SMART) 지수 질 국산 AI반도체 기반 데이터센터 성능 상용화 제품 대비 비용 대비 성능 질 고도화를 위한 HW 핵심기술(①~③) 확보 ①데이터 처리 가속 하드웨어 기술개발 0.6 시뮬레이터 정확도(오차율) 질 ②클라우드 워크로드 분석 시뮬레이션 기술개발 ③차세대 저지연 고대역폭 메모리 중심 CXL 3.1 Compliance Test 인증 양 인터커넥트 기술개발,최종 목표는 AI반도체 기반 클라우드 데이터센터 경쟁력 혁신|HW 핵심기술 확보가 주요 성과목표,0.5226350309501637,7,0,,2025-11-13T15:12:14.171138
21,1,performance_management,성과관리,성과관리 및 보고,"성과지표는 단계별 목표치와 측정방법을 포함하며, 성과 목표 달성을 위한 평가 계획이 수립되어 있다.",성과지표는 단계별 구분 실적 및 목표치 성과 지표 질적 가중치 성과지표명 단위 성과지표 설정 사유 성과목표명 연도 2024 2025 2026 2027 분야 유형 지표 목표 60.07 61.27 62.50 63.72 개발한 핵심기술의 과학적 수준을 측정하기 과학적 산출 데이터 중심 논문 mrnIF 점 √ 위해 논문의 질적 우수성을 판단할 수 있는 성과 (질) 컴퓨팅 패러 실적 ‘논문 MrnIF’를 지표로 설정 성과목표 다임 선도를 0.4 -1 위한 과학적 목표 - 3.84 3.92 4.00 개발한 핵심기술로 인한 특허성과 우수성을 특허(SMART) 과학적 산출 성과 확보 점 √ 측정하기 위해 ‘특허(SMART) 지수’를 지표로 설정 상용화 제품 목표 20 30 40 50 데이터센터 내 대규모 AI 워크로드 수행 시 대비 비용 기술적 결과 % √ AI 반도체 및 IPU/DPU를 활용할 때 최적화할 대비 성능 성과 (질) 실적 수 있는 성능 및 비용을 종합적으로 평가 국산 AI반도 향상도 체 기반 데이터 목표 - 40 30 20 이기종 AI반도체 시스템 시뮬레이터 구성을 성과목표 센터 성능 고 시뮬레이터 기술적 결과 0.6 % √ 통해 실제 국산 AI반도체 기반 클라우드 워크 -2 도화를 위한 정확도(오차율) 실적 성과 (질) 로드 알고리즘 정확도 검증을 위해 설정 HW 핵심기술 확보 CXL 3.1 목표 - - - 인증 개발된 기술의 객관적 평가를 위해서 해당 기술적 결과 Compliance 컨소시엄에서 결정된 표준 CXL 3.1 에 맞는 성과 (양) Test 인증 실적 인증 획득이 필요.,성과지표는 단계별 목표치와 측정방법을 포함한다.|성과 목표 달성을 위한 평가 계획이 수립되어 있다.,0.46896053548694805,7,0,,2025-11-13T15:12:26.802185
22,1,intellectual_property,지식재산권,성과지표,개발한 핵심기술로 인한 특허성과 우수성을 측정하기 위해 ‘특허(SMART) 지수’를 성과 지표로 설정.,성과목표명 연도 2024 2025 2026 2027 분야 유형 지표 목표 60.07 61.27 62.50 63.72 개발한 핵심기술의 과학적 수준을 측정하기 위해 논문의 질적 우수성을 판단할 수 있는 성과 (질) 컴퓨팅 패러 실적 ‘논문 MrnIF’를 지표로 설정. 특허(SMART) 과학적 산출 성과 확보 점 √ 측정하기 위해 ‘특허(SMART) 지수’를 성과 (질) 실적 지표로 설정.,특허(SMART) 지수를 성과 지표로 설정|핵심기술의 특허성과 우수성을 측정,0.7370449719894663,7,0,,2025-11-13T15:12:30.785670
